Feature	Gain	Cover	Frequency
Master_fultimo_cierre_rank	0.000190485170631729	0.00054894473515746	0.000749531223219608
cdescuentos	0.000189330129624136	0.00060767787316651	0.000480927883840567
mv_mpagado_rank	0.000173017652108911	0.00163263354404092	0.000488602264965683
ccheques_depositados	0.000168290850344402	0.00250585082978518	0.000401625945547708
mplazo_fijo_dolares_rank	0.000163145105253743	0.00140044726654248	0.000672787411968453
Master_mconsumototal_rank	0.000159935470229702	0.00044175464868082	0.000567904203258542
cseguro_vivienda_rank	0.00014914668911884	0.000370641582091151	0.000388835310339182
Visa_msaldodolares_rank	0.000146897833551468	0.00125759770376756	0.000839065669679288
mttarjeta_master_debitos_automaticos_rank	0.00013989696498982	0.000368636656394116	0.000350463404713605
mv_msaldodolares_rank	0.000127438478473175	0.000678443749674933	0.000606276108884119
ccajas_extracciones_rank	0.000119976175676434	0.00178106630942075	0.000350463404713605
mcheques_depositados_rank	0.000106200065302518	0.00156041104144787	0.000250696450087104
mvr_mpagosdolares_rank	8.11820894624443e-05	0.000249202472366063	0.000304417117962912
campo3_rank	5.2596706134492e-05	0.000141945117189245	0.000130464479126962
Master_cconsumos	4.73836600266576e-05	0.000114713632846005	0.000181627019961065
ctarjeta_master_debitos_automaticos	4.48734637029829e-05	0.000135733310473359	0.000120231970960142
cseguro_accidentes_personales_rank	3.64824778905189e-05	0.000160241706088222	0.000130464479126962
mv_mpagosdolares_rank	2.91960924384843e-05	0.000190241158129929	0.000166278257710834
pasamanos_rank	2.72931051972181e-05	0.000108217128273299	6.13950490009235e-05
Visa_mpagosdolares_rank	2.51698799230656e-05	9.86598978424741e-05	0.000112557589835026
cplazo_fijo_rank	1.98951926448439e-05	8.7377862115506e-05	0.000104883208709911
mvr_madelantopesos_rank	1.76691077580373e-05	0.0001183388784321	7.67438112511544e-05
mdescuentos_rank	1.4902294367123e-05	0.000628656851240058	0.000475811629757157
ctarjeta_visa_descuentos	1.36539602960567e-05	5.13815447667678e-05	3.5813778583872e-05
ccajeros_propios_descuentos	3.44505779426696e-06	0.000161361988671963	0.000122790098001847
mcaja_ahorro_adicional_rank	2.60118493877823e-06	5.18141143520869e-05	1.02325081668206e-05
minversion1_pesos_rank	2.01976660495856e-07	7.56235523485277e-06	5.11625408341029e-06
cinversion1_rank	2.56297384263651e-08	4.00407981920109e-06	2.55812704170515e-06
